Other Store Based Retailing,Dollars (millions),H27,Additions to fixed assets,Financial position,108,ANZSIC06 group G427,Finance,Total,Group
2013,Level 4,MN211,Travel Agency and Tour Arrangement Services,Dollars (millions),H26,Fixed tangible assets,Financial position,74.00,ANZSIC06 group N722
2013,Level 4,MN211,Travel Agency and Tour Arrangement Services,Dollars (millions),H27,Additions to fixed assets,Financial position,15.00,ANZSIC06 group N722
2013,Level 4,MN211,Travel Agency and Tour Arrangement Services,Dollars (millions),H28,Disposals of fixed assets,Financial position,5.00,ANZSIC06 group N722
2013,Level 4,MN211,Travel Agency and Tour Arrangement Services,Dollars (millions),H29,Other assets,Financial position,124.00,ANZSIC06 group N722
2013,Level 4,MN211,Travel Agency and Tour Arrangement Services,Dollars (millions),H30,Total equity and liabilities,Financial position,743.00,ANZSIC06 group N722
2013,Level 4,MN211,Travel Agency and Tour Arrangement Services,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,195.00,ANZSIC06 group N722
2013,Level 4,MN211,Travel Agency and Tour Arrangement Services,Dollars (millions),H32,Current liabilities,Financial position,484.00,ANZSIC06 group N722
2013,Level 4,MN211,Travel Agency and Tour Arrangement Services,Dollars (millions),H33,Other liabilities,Financial position,64.00,ANZSIC06 group N722
2013,Level 4,MN211,Travel Agency and Tour Arrangement Services,Dollars,H34,Total income per employee count,Financial ratios,118000.00,ANZSIC06 group N722
2013,Level 4,MN211,Travel Agency and Tour Arrangement Services,Dollars,H35,Surplus per employee count,Financial ratios,6100.00,ANZSIC06 group N722
2013,Level 4,MN211,Travel Agency and Tour Arrangement Services,Percentage,H36,Current ratio,Financial ratios,113.00,ANZSIC06 group N722
2013,Level 4,MN211,Travel Agency and Tour Arrangement Services,Percentage,H37,Quick ratio,Financial ratios,112.00,ANZSIC06 group N722
2013,Level 4,MN211,Travel Agency and Tour Arrangement Services,Percentage,H39,Return on equity,Financial ratios,19.00,ANZSIC06 group N722
2013,Level 4,MN211,Travel Agency and Tour Arrangement Services,Percentage,H40,Return on total assets,Financial ratios,5.00,ANZSIC06 group N722
2013,Level 4,MN211,Travel Agency and Tour Arrangement Services,Percentage,H41,Liabilities structure,Financial ratios,26.00,ANZSIC06 group N722
2013,Level 4,MN212,Employment and Other Administrative Services,Dollars (millions),H01,Total income,Financial performance,5418.00,ANZSIC06 groups N721 and N729
2013,Level 4,MN212,Employment and Other Administrative Services,Dollars (millions),H04,Sales of goods and services,Financial performance,5220.00,ANZSIC06 groups N721 and N729
2013,Level 4,MN212,Employment and Other Administrative Services,Dollars (millions),H05,"Interest, dividends and donations",Financial performance,121.00,ANZSIC06 groups N721 and N729
2013,Level 4,MN212,Employment and Other Administrative Services,Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,41.00,ANZSIC06 groups N721 and N729
2013,Level 4,MN212,Employment and Other Administrative Services,Dollars (millions),H07,Non-operating income,Financial performance,36.00,ANZSIC06 groups N721 and N729
2013,Level 4,MN212,Employment and Other Administrative Services,Dollars (millions),H08,Total expenditure,Financial performance,5024.00,ANZSIC06 groups N721 and N729
2013,Level 4,MN212,Employment and Other Administrative Services,Dollars (millions),H09,Interest and donations,Financial performance,70.00,ANZSIC06 groups N721 and N729
2013,Level 4,MN212,Employment and Other Administrative Services,Dollars (millions),H10,Indirect taxes,Financial performance,14.00,ANZSIC06 groups N721 and N729
2013,Level 4,MN212,Employment and Other Administrative Services,Dollars (millions),H11,Depreciation,Financial performance,87.00,ANZSIC06 groups N721 and N729
2013,Level 4,MN212,Employment and Other Administrative Services,Dollars (millions),H12,Salaries and wages paid,Financial performance,1849.00,ANZSIC06 groups N721 and N729
2013,Level 4,MN212,Employment and Other Administrative Services,Dollars (millions),H13,Redundancy and severance,Financial performance,5.00,ANZSIC06 groups N721 and N729
2013,Level 4,MN212,Employment and Other Administrative Services,Dollars (millions),H19,Purchases and other operating expenses,Financial performance,2940.00,ANZSIC06 groups N721 and N729
2013,Level 4,MN212,Employment and Other Administrative Services,Dollars (millions),H20,Non-operating expenses,Financial performance,64.00,ANZSIC06 groups N721 and N729
2013,Level 4,MN212,Employment and Other Administrative Services,Dollars (millions),H21,Opening stocks,Financial performance,34.00,ANZSIC06 groups N721 and N729
2013,Level 4,MN212,Employment and Other Administrative Services,Dollars (millions),H22,Closing stocks,Financial performance,36.00,ANZSIC06 groups N721 and N729
2013,Level 4,MN212,Employment and Other Administrative Services,Dollars (millions),H23,Surplus before income tax,Financial performance,396.00,ANZSIC06 groups N721 and N729
2013,Level 4,MN212,Employment and Other Administrative Services,Dollars (millions),H24,Total assets,Financial position,4040.00,ANZSIC06 groups N721 and N729
2013,Level 4,MN212,Employment and Other Administrative Services,Dollars (millions),H25,Current assets,Financial position,1920.00,ANZSIC06 groups N721 and N729
2013,Level 4,MN212,Employment and Other Administrative Services,Dollars (millions),H26,Fixed tangible assets,Financial position,1007.00,ANZSIC06 groups N721 and N729
2013,Level 4,MN212,Employment and Other Administrative Services,Dollars (millions),H27,Additions to fixed assets,Financial position,260.00,ANZSIC06 groups N721 and N729
2013,Level 4,MN212,Employment and Other Administrative Services,Dollars (millions),H28,Disposals of fixed assets,Financial position,83.00,ANZSIC06 groups N721 and N729
2013,Level 4,MN212,Employment and Other Administrative Services,Dollars (millions),H29,Other assets,Financial position,1114.00,ANZSIC06 groups N721 and N729
2013,Level 4,MN212,Employment and Other Administrative Services,Dollars (millions),H30,Total equity and liabilities,Financial position,4040.00,ANZSIC06 groups N721 and N729
2013,Level 4,MN212,Employment and Other Administrative Services,Dollars (millions),H31,Shareholders funds or owners equity,Financial position,1835.00,ANZSIC06 groups N721 and N729
2013,Level 4,MN212,Employment and Other Administrative Services,Dollars (millions),H32,Current liabilities,Financial position,1376.00,ANZSIC06 groups N721 and N729
2013,Level 4,MN212,Employment and Other Administrative Services,Dollars (millions),H33,Other liabilities,Financial position,830.00,ANZSIC06 groups N721 and N729
2013,Level 4,MN212,Employment and Other Administrative Services,Dollars,H34,Total income per employee count,Financial ratios,99900.00,ANZSIC06 groups N721 and N729
2013,Level 4,MN212,Employment and Other Administrative Services,Dollars,H35,Surplus per employee count,Financial ratios,7300.00,ANZSIC06 groups N721 and N729
2013,Level 4,MN212,Employment and Other Administrative Services,Percentage,H36,Current ratio,Financial ratios,140.00,ANZSIC06 groups N721 and N729
2013,Level 4,MN212,Employment and Other Administrative Services,Percentage,H37,Quick ratio,Financial ratios,137.00,ANZSIC06 groups N721 and N729
2013,Level 4,MN212,Employment and Other Administrative Services,Percentage,H39,Return on equity,Financial ratios,22.00,ANZSIC06 groups N721 and N729
2013,Level 4,MN212,Employment and Other Administrative Services,Percentage,H40,Return on total assets,Financial ratios,10.00,ANZSIC06 groups N721 and N729
2013,Level 4,MN212,Employment and Other Administrative Services,Percentage,H41,Liabilities structure,Financial ratios,45.00,ANZSIC06 groups N721 and N729
2013,Level 4,MN213,"Building Cleaning, Pest Control and Other Support Services",Dollars (millions),H01,Total income,Financial performance,2553.00,ANZSIC06 groups N731 and N732
2013,Level 4,MN213,"Building Cleaning, Pest Control and Other Support Services",Dollars (millions),H04,Sales of goods and services,Financial performance,2532.00,ANZSIC06 groups N731 and N732
2013,Level 4,MN213,"Building Cleaning, Pest Control and Other Support Services",Dollars (millions),H05,"Interest, dividends and donations",Financial performance,10.00,ANZSIC06 groups N731 and N732
2013,Level 4,MN213,"Building Cleaning, Pest Control and Other Support Services",Dollars (millions),H06,"Government funding, grants and subsidies",Financial performance,C,ANZSIC06 groups N731 and N732
2013,Level 4,MN213,"Building Cleaning, Pest Control and Other Support Services",Dollars (millions),H07,Non-operating income,Financial performance,C,ANZSIC06 groups N731 and N732
2013,Level 4,MN213,"Building Cleaning, Pest Control and Other Support Services",Dollars (millions),H08,Total expenditure,Financial performance,2370.00,ANZSIC06 groups N731 and N732
2013,Level 4,MN213,"Building Cleaning, Pest Control and Other Support Services",Dollars (millions),H09,Interest and donations,Financial performance,35.00,ANZSIC06 groups N731 and N732
2013,Level 4,MN213,"Building Cleaning, Pest Control and Other Support Services",Dollars (millions),H10,Indirect taxes,Financial performance,7.00,ANZSIC06 groups N731 and N732
2013,Level 4,MN213,"Building Cleaning, Pest Control and Other Support Services",Dollars (millions),H11,Depreciation,Financial performance,81.00,ANZSIC06 groups N731 and N732
2013,Level 4,MN213,"Building Cleaning, Pest Control and Other Support Services",Dollars (millions),H12,Salaries and wages paid,Financial performance,956.00,ANZSIC06 groups N731 and N732
2013,Level 4,MN213,"Building Cleaning, Pest Control and Other Support Services",Dollars (millions),H13,Redundancy and severance,Financial performance,2.00,ANZSIC06 groups N731 and N732
2013,Level 4,MN213,"Building Cleaning, Pest Control and Other Support Services",Dollars (millions),H19,Purchases and other operating expenses,Financial performance,1214.00,ANZSIC06 groups N731 and N732
2013,Level 4,MN213,"Building Cleaning, Pest Control and Other Support Services",Dollars (millions),H20,Non-operating expenses,Financial performance,77.00,ANZSIC06 groups N731 and N732
2013,Level 4,MN213,"Building Cleaning, Pest Control and Other Support Services",Dollars (millions),H21,Opening stocks,Financial performance,57.00,ANZSIC06 groups N731 and N732
2013,Level 4,MN213,"Building Cleaning, Pest Control and Other Support Services",Dollars (millions),H22,Closing stocks,Financial performance,43.00,ANZSIC06 groups N731 and N732
2013,Level 4,MN213,"Building Cleaning, Pest Control and Other Support Services",Dollars (millions),H23,Surplus before income tax,Financial performance,169.00,ANZSIC06 groups N731 and N732
2013,Level 4,MN213,"Building Cleaning, Pest Control and Other Support Services",Dollars (millions),H24,Total assets,Financial position,1624.00,ANZSIC06 groups N731 and N732
2013,Level 4,MN213,"Building Cleaning, Pest Control and Other Support Services",Dollars (millions),H25,Current assets,Financial position,536.00,ANZSIC06 groups N731 and N732
2013,Level 4,MN213,"Building Cleaning, Pest Control and Other Support Services",Dollars (millions),H26,Fixed tangible assets,Financial position,794.00,ANZSIC06 groups N731 and N732
2013,Level 4,MN213,"Building Cleaning, Pest Control and Other Support Services",Dollars (millions),H27,Additions to fixed assets,Financial position,196.00,ANZSIC06 groups N731 and N732
2013,Level 4,MN213,"Building Cleaning, Pest Control and Other Support Services",Dollars (millions),H28,Disposals of fixed assets,Financial position,69.00,ANZSIC06 groups N731 and N732
2013,Level 4,MN213,"Building Cleaning, Pest Control and Other Support Services",Dollars (millions),H29,Other assets,Financial position,295.00,ANZSIC06 groups N731 and N732
2013,Level 4,MN213,"Building Cleaning, Pest Control and Other Support Services",Dollars (millions),H30,Total equity and liabilities,Financial position,1624.00,ANZSIC06 groups N731 and N732
2013,Level 4,MN213,"Building Cleaning, Pest Control and Other Support Services",Dollars (millions),H31,Shareholders funds or owners equity,Financial position,641.00,ANZSIC06 groups N731 and N732
2013,Level 4,MN213,"Building Cleaning, Pest Control and Other Support Services",Dollars (millions),H32,Current liabilities,Financial position,526.00,ANZSIC06 groups N731 and N732
2013,Level 4,MN213,"Building Cleaning, Pest Control and Other Support Services",Dollars (millions),H33,Other liabilities,Financial position,457.00,ANZSIC06 groups N731 and N732
2013,Level 4,MN213,"Building Cleaning, Pest Control and Other Support Services",Dollars,H34,Total income per employee count,Financial ratios,76700.00,ANZSIC06 groups N731 and N732
2013,Level 4,MN213,"Building Cleaning, Pest Control and Other Support Services",Dollars,H35,Surplus per employee count,Financial ratios,5100.00,ANZSIC06 groups N731 and N732
2013,Level 4,MN213,"Building Cleaning, Pest Control and Other Support Services",Percentage,H36,Current ratio,Financial ratios,102.00,ANZSIC06 groups N731 and N732
2013,Level 4,MN213,"Building Cleaning, Pest Control and Other Support Services",Percentage,H37,Quick ratio,Financial ratios,94.00,ANZSIC06 groups N731 and N732
